CaseName,TotalRunningTime,RunningTime_1,RunningTime_2,RunningTime_3,RunningTime_4,RunningTime_5,RunningTime_6,DSC_AUC,NSD_AUC,DSC_Final,NSD_Final,DSC_1,DSC_2,DSC_3,DSC_4,DSC_5,DSC_6,NSD_1,NSD_2,NSD_3,NSD_4,NSD_5,NSD_6,modality,time_condition,spacing,shape,has_bbox,nb_classes
MR_WMH_T1_Utrecht_10,76.01289582252502,12.32325792312622,12.84276294708252,12.442736148834229,12.689653158187866,12.767988443374634,12.946497201919556,1.3724882185226224,2.175162479571852,0.3441882465771297,0.5521811877874016,0.3244688549320705,0.3372326843660668,0.3379003419971284,0.3456691013167085,0.3482083097371872,0.3441882465771297,0.5070192121598522,0.5348834841620963,0.5334306961011434,0.5471517671810198,0.5510476803149397,0.5521811877874016,MR,False,[0.95833331 0.95833331 2.99999714],"(21, 240, 240)",True,28
MR_BraTS-T1c_bratsgli_1033,2.463651657104492,0.0,0.4799270629882812,0.484257698059082,0.4822521209716797,0.4939308166503906,0.5232839584350586,0.3923481334130325,0.0,0.113004795193252,0.0,0.0,0.0663818150743462,0.0842973724329656,0.0951307979775775,0.1232266578686902,0.113004795193252,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(50, 218, 182)",False,2
MR_BraTS-T2f_bratsgli_1071,2.5117440223693848,0.0,0.521815299987793,0.4972248077392578,0.5272858142852783,0.5012869834899902,0.4641311168670654,0.447314796603727,0.0,0.0954605463592972,0.0,0.0,0.099584907071538,0.1185170956588551,0.1187105667780075,0.1125644074514466,0.0954605463592972,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(32, 218, 182)",False,2
MR_BraTS-T2f_bratsgli_0585,2.6165037155151367,0.0,0.5322272777557373,0.522376537322998,0.5445752143859863,0.5213842391967773,0.4959404468536377,0.0784813069712645,0.0,0.0511025056142026,0.0,0.0,0.0381620538123506,0.0239616336847937,0.0098873935731941,0.0,0.0511025056142026,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(67, 218, 182)",False,3
MR_BraTS-T2f_bratsgli_0974,2.704218626022339,0.0,0.546607494354248,0.5459589958190918,0.514073371887207,0.5647315979003906,0.5328471660614014,0.270977924820082,0.0,0.1150511234732883,0.0,0.0,0.0272288696884624,0.0415714626743511,0.0641750852921498,0.0940913802727055,0.1150511234732883,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(80, 218, 182)",False,3
CT_totalseg-vertebrae_s0077,33.19696879386902,5.357830286026001,5.850387811660767,5.393184185028076,5.529647588729858,5.160515069961548,5.9054038524627686,3.079467810951874,3.048887248705628,0.7846308018077006,0.7693138443570575,0.7152081140184272,0.753938172277318,0.7669266862509851,0.7668942654408665,0.776362372217513,0.7846308018077006,0.7237971598059294,0.7549344444719845,0.7592569479260838,0.7636632745794814,0.7638428817855424,0.7693138443570575,CT,False,[1.5 1.5 1.5],"(224, 255, 255)",True,11
MR_WMH_FLAIR_Singapore_85,30.013838529586792,4.4639201164245605,4.946397304534912,5.222543954849243,5.352399587631226,4.972016334533691,5.056561231613159,0.7778912035878907,0.5207169165711363,0.2326573737622747,0.3674990886893461,0.1371523948769689,0.1675730265730774,0.1780190892226768,0.1921537648457003,0.2076031493518374,0.2326573737622747,0.0,0.0,0.0,0.0,0.3369673722264632,0.3674990886893461,MR,False,[1.         1.         2.99999928],"(23, 256, 232)",True,11
MR_BraTS-T2f_bratsgli_0121,2.562950611114502,0.0,0.4743125438690185,0.5637106895446777,0.4957749843597412,0.5092236995697021,0.5199286937713623,0.0193577236210161,0.0,0.0017788786309389,0.0,0.0,0.0136828611045705,0.0084806766545192,0.0017466372214414,0.0013995398773006,0.0017788786309389,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(81, 218, 182)",False,4
MR_Spider_186_t1_vet,74.20985841751099,12.355409622192385,12.677536487579346,12.255362510681152,11.826084852218628,12.214994192123411,12.880470752716064,2.47143819838581,2.9315900846445917,0.6560801143816842,0.7085365329196344,0.5073565254736415,0.557559023553717,0.6006281401635184,0.6250706480661886,0.6389198411884022,0.6560801143816842,0.7784446176216854,0.7596676106337888,0.7463263103677864,0.7282856207401007,0.7228760817599927,0.7085365329196344,MR,False,[0.08326023 3.35763193 0.625     ],"(28, 3473, 448)",True,7
MR_ProstateADC_ADC-ProstateX-0231,2.8932154178619385,0.5024855136871338,0.4804821014404297,0.4620544910430908,0.4805684089660644,0.4813814163208008,0.4862434864044189,3.526397793221472,3.470660168478034,0.8833233353329334,0.8703603523469025,0.867609059127527,0.877754301237549,0.8802530501581564,0.8824500825701846,0.8831558422078896,0.8833233353329334,0.8443072156866674,0.8630015409965777,0.8659932592441514,0.8680152919606127,0.8699706706015299,0.8703603523469025,MR,True,[2. 2. 4.],"(10, 106, 128)",True,1
MR_Spider_9_t1_vet,19.916934490203857,3.278414487838745,3.199860095977783,3.367797374725342,3.304567337036133,3.341144800186157,3.4251503944396973,2.750301930612176,2.422782507133109,0.7055897973836325,0.6177583484230768,0.6450055753477951,0.6737664714363062,0.6778086469507741,0.6824682339957541,0.7003469152556787,0.7055897973836325,0.6097611565445291,0.598337567456322,0.5989755167350098,0.6020456391170932,0.6137133933413071,0.6177583484230768,MR,False,[0.5667317  4.83518045 0.8125    ],"(16, 464, 320)",True,7
MR_BraTS-T1c_bratsgli_1308,2.684210062026977,0.0,0.5373108386993408,0.5589430332183838,0.5487627983093262,0.5099377632141113,0.5292556285858154,0.0788810647773021,0.0,0.0166411554613603,0.0,0.0,0.0220170168151941,0.0224013070047284,0.0195239089580288,0.0176267626762676,0.0166411554613603,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(40, 218, 182)",False,3
US_Cardiac_patient0248_2CH_half_sequence,10.842215538024902,1.9486217498779297,1.7979249954223633,1.855032205581665,1.748685598373413,1.6871557235717771,1.804795265197754,3.365451658269916,3.465223737661229,0.8608032624436112,0.885108026959149,0.8113560516305031,0.8384110619196933,0.8311611314690482,0.8315716324871429,0.8531117321320725,0.8608032624436112,0.8380248507446405,0.8668477809927856,0.8567675072200073,0.8572567577707412,0.875221568694513,0.885108026959149,US,False,[0.308 0.308 1.   ],"(17, 487, 590)",True,3
CT_TotalSeg_organs_s0438,57.36525368690491,9.65278959274292,10.456180572509766,9.644491910934448,9.15806269645691,8.99587607383728,9.457852840423584,3.259920716184242,3.0719622274646534,0.8258578255693699,0.7825571362046674,0.7425315732574349,0.7891976366744522,0.808645882447034,0.8224908704120304,0.8212562322032664,0.8258578255693699,0.6567635522865366,0.7318254286047391,0.7601156694470619,0.778662936396163,0.7759923392167254,0.7825571362046674,CT,False,[1.5 1.5 1.5],"(202, 255, 255)",True,19
MR_BraTS-T2w_bratsgli_1252,2.473893165588379,0.0,0.4774873256683349,0.536346435546875,0.5256030559539795,0.4555683135986328,0.4788880348205566,0.106911270929837,0.0,0.0363941601462961,0.0,0.0,0.0208993033565547,0.0217765911113635,0.0249722167745309,0.031515731292517,0.0363941601462961,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(26, 218, 182)",False,3
MR_BraTS-T2w_bratsgli_0740,2.508734703063965,0.0,0.5527851581573486,0.5006341934204102,0.4724414348602295,0.4837367534637451,0.4991371631622314,0.9177621464025532,0.8260355071677218,0.2806794992002647,0.2830226811559676,0.0,0.1335917854149203,0.2060693162345918,0.2492416871744978,0.255315500685871,0.2806794992002647,0.0,0.0,0.1946792742539613,0.2382223067881663,0.2516225855476103,0.2830226811559676,MR,True,[1. 1. 1.],"(37, 218, 182)",False,2
MR_ProstateT2_T2-ProstateX-0105,3.4732232093811035,0.574317455291748,0.5798125267028809,0.5981457233428955,0.5765564441680908,0.5741429328918457,0.5702481269836426,3.619353741915334,3.7687881214227215,0.9069050729989206,0.9469823399723402,0.9150949791872872,0.904702803526216,0.901876920225544,0.905412226385048,0.9062606570421736,0.9069050729989206,0.966023123483708,0.9393989575616628,0.9364319686806996,0.9441994735232236,0.9449660304517972,0.9469823399723402,MR,True,[0.5        0.5        2.99999928],"(17, 384, 384)",True,1
CT_totalseg-vertebrae_s0739,69.12077522277832,11.158563375473022,11.501341342926024,11.476072072982788,12.272559881210327,11.562679290771484,11.149559259414673,3.249209821536605,3.3661172346699324,0.81357353942264,0.8450810397304203,0.7693626047533771,0.7979835328570928,0.8110310893211589,0.8143839560425848,0.8180162400329953,0.81357353942264,0.8091148499412675,0.8297922928841646,0.8391500624182973,0.8431929827079553,0.8463375232363876,0.8450810397304203,CT,False,[1.5 1.5 1.5],"(414, 263, 263)",True,21
MR_ProstateADC_ADC-MSD-prostate_06,2.976243257522583,0.48055100440979,0.4841370582580566,0.5039505958557129,0.4967465400695801,0.5056130886077881,0.5052449703216553,3.3872148144972885,3.806570802551724,0.8474641625839231,0.9522134928844372,0.843675509419454,0.844249636627907,0.8466729423506595,0.8473053892215568,0.8473795833191566,0.8474641625839231,0.9457962763273888,0.9492217358759504,0.9516756308299944,0.9520413296164472,0.9521362277250884,0.9522134928844372,MR,True,[0.625     0.625     3.5999999],"(16, 320, 320)",True,1
MR_BraTS-T1n_bratsgli_0187,2.6929335594177246,0.0,0.53662109375,0.5605819225311279,0.5274531841278076,0.5212945938110352,0.5469827651977539,0.381538559832282,0.0,0.1208371177717226,0.0,0.0,0.0517576265376851,0.0821302200061386,0.0931185983467542,0.1199923693246852,0.1208371177717226,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(86, 218, 182)",False,3
CT_AbdTumor_hepaticvessel_053,2.9322385787963867,0.4799723625183105,0.5521774291992188,0.5039172172546387,0.4807779788970947,0.4612936973571777,0.4540998935699463,3.1905558306586697,3.82157225807118,0.8335847159376572,0.9752247398448126,0.6813552276034088,0.775096525096525,0.7875953728771844,0.7959882583170255,0.8026315789473685,0.8335847159376572,0.8475477206424574,0.9374047030308356,0.9477080483315012,0.9548240292246408,0.9627254590772142,0.9752247398448126,CT,True,[0.84960902 0.84960902 5.        ],"(6, 512, 512)",True,1
CT_GTVpNCCT_segrap_0067,2.913975477218628,0.4397518634796142,0.4676868915557861,0.4660377502441406,0.515242338180542,0.5174777507781982,0.5077788829803467,2.821988380838487,3.534030358455717,0.7096842327595311,0.9069136417503436,0.6365623081645181,0.6988338372308261,0.7063657626904356,0.7053981754578503,0.7059654076950229,0.7096842327595311,0.7568923051015506,0.8552604450167691,0.8684642327382514,0.8859725281435992,0.8985065541903103,0.9069136417503436,CT,True,[0.53515625 0.53515625 3.        ],"(17, 512, 512)",True,1
CT_LNQ_LymphNode-0985,8.566458463668823,1.3719401359558103,1.425644874572754,1.4145543575286863,1.415844440460205,1.4749135971069336,1.4635610580444336,2.883883168551609,3.727083453109152,0.7394994081164864,0.9510100835834724,0.6525527140013803,0.6828275069910218,0.718207072316821,0.7254012561944815,0.7291113824865523,0.7394994081164864,0.8574672871527266,0.8958552482677923,0.9337501202696296,0.9318218548510884,0.9380788120628007,0.9510100835834724,CT,True,[0.67968798 0.67968798 3.75      ],"(8, 512, 512)",True,3
MR_BraTS-T1c_bratsgli_0582,2.561300754547119,0.0,0.5176424980163574,0.5238232612609863,0.5168418884277344,0.5038282871246338,0.4991648197174072,0.0096753340280246,0.0,0.005524861878453,0.0,0.0,0.0063273261397661,0.0,0.003749240018915,0.0,0.005524861878453,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(55, 218, 182)",False,4
US_Cardiac_patient0246_2CH_half_sequence,11.683847427368164,1.898243188858032,1.9223735332489011,1.9168522357940676,1.9646179676055908,1.9220988750457764,2.059661626815796,3.4058622142128048,3.456036050739564,0.8549717084351367,0.8696657281144257,0.8244147966271654,0.8447577783139769,0.8499337449319276,0.8516025873140401,0.8544611385922797,0.8549717084351367,0.8321571783969618,0.8528328694131272,0.8610908297775381,0.8650681094254976,0.8686278127727515,0.8696657281144257,US,False,[0.308 0.308 1.   ],"(20, 519, 630)",True,3
PET_autoPET_fdg_510fb36781_02-06-2003-NA-PET-CT Ganzkoerper  primaer mit KM-07563,6.390740633010864,1.022369623184204,1.1483261585235596,1.1131248474121094,0.9825060367584229,1.0933074951171875,1.0311064720153809,1.2863588482889003,0.9193962876139844,0.3266300178982357,0.234648845751723,0.3073184265165471,0.3156402888871631,0.3187779144281183,0.3219799479368025,0.3244658325312801,0.3266300178982357,0.223537366651005,0.2235349593069859,0.2269506557114456,0.2305764999856191,0.2327772293875653,0.234648845751723,PE,True,[2.03642011 2.03642011 3.        ],"(75, 400, 400)",True,2
MR_BraTS-T2w_bratsgli_0730,2.6092288494110107,0.0,0.5145711898803711,0.5288851261138916,0.5121951103210449,0.5139205455780029,0.5396568775177002,0.030920374509606,0.0,0.0075556136756607,0.0,0.0,0.0058082299665288,0.0088555503464082,0.0071454090746695,0.0082374932674333,0.0075556136756607,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(67, 218, 182)",False,3
CT_GTVpEnhance_segrap_0072,3.5859158039093018,0.6160805225372314,0.6210527420043945,0.5984134674072266,0.5552582740783691,0.5679543018341064,0.6271564960479736,3.078989167668773,3.3166306979137308,0.7720797720797721,0.850251728296094,0.6583204350267783,0.7194673587295702,0.7747735568473706,0.7791202799908545,0.7793217654258766,0.7720797720797721,0.6553378515441629,0.7481698405997327,0.824776402809739,0.8404505279779519,0.8521929826781268,0.850251728296094,CT,True,[0.50097656 0.50097656 3.        ],"(23, 512, 512)",True,1
CT_TotalSeg_organs_s0735,50.88830852508545,8.291745662689209,8.765461683273315,8.73477816581726,8.703220129013062,8.41954779624939,7.973555088043213,3.4165029617605764,3.254063720081372,0.8692024997371555,0.837820009639497,0.7940832606936342,0.8276567398233641,0.8421998025445211,0.8596543810791026,0.8662191583566929,0.8692024997371555,0.7219563898612184,0.7732785429541793,0.7941048553718355,0.8218554520441138,0.8325541363685848,0.837820009639497,CT,False,[1.5 1.5 1.5],"(213, 136, 229)",True,18
MR_AMOSMR_amos_0559,39.35628080368042,6.322287082672119,6.494267463684082,6.549110651016235,6.9334001541137695,6.478953838348389,6.578261613845825,3.0030420799225466,2.876605842684434,0.7840345031003986,0.7580942972928386,0.648701563165306,0.7002233844510606,0.7252228698644357,0.7619238552160342,0.7737664110663472,0.7840345031003986,0.6141749873737129,0.6641533474251692,0.6899360901950655,0.7304359830826446,0.7451099470477198,0.7580942972928386,MR,False,[1.1875 3.     1.1875],"(269, 60, 320)",True,13
MR_BraTS-T2f_bratsgli_0140,2.813955068588257,0.0,0.5439608097076416,0.61456298828125,0.5893938541412354,0.5380594730377197,0.5279779434204102,0.1738448368493924,0.0,0.1412357109500314,0.0,0.0,0.0324034334763948,0.0298609926568912,0.0286365555874413,0.0285277163918465,0.1412357109500314,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(96, 218, 182)",False,3
MR_crossmoda_crossmoda2023_etz_48_ceT1,10.86213493347168,1.9325096607208248,1.782356023788452,1.7245914936065674,1.7743189334869385,1.8486440181732176,1.7997148036956787,2.5576376694249925,3.7881698110871658,0.6478534178699996,0.9559447054051708,0.5600336366837855,0.5966485785758389,0.6322747448277575,0.6482349929511103,0.6548769334232056,0.6478534178699996,0.850015052422106,0.9084349937115728,0.9467536650773372,0.9533859142410106,0.955840382210446,0.9559447054051708,MR,False,[0.8203125  0.8203125  1.49999964],"(13, 256, 256)",True,4
CT_AbdTumor_case_00521,11.024807453155518,1.829660177230835,1.8706014156341555,1.7936503887176514,1.8185741901397705,1.9004700183868408,1.8118512630462649,1.2739401094889309,1.7875589990338845,0.3285883020431838,0.4551230250960927,0.3080675152507552,0.3194274979650326,0.3106678519573426,0.3156677519040369,0.3235966056234429,0.3285883020431838,0.4294253138681351,0.4598473907595279,0.4371281573886847,0.4417352346051477,0.4512103991122415,0.4551230250960927,CT,False,[0.69335938 0.69335938 5.        ],"(8, 512, 512)",True,4
MR_Spider_214_t2_spi,3.563417911529541,0.6233627796173096,0.5573673248291016,0.5919203758239746,0.589871883392334,0.6097385883331299,0.5911569595336914,2.6155771521457694,3.082393411279792,0.6725466886528358,0.7915557464293371,0.6220518376531378,0.6611178826397354,0.6451467607536971,0.6368299754665081,0.6667681302792786,0.6725466886528358,0.7752843002291351,0.8396143239746567,0.752562335699547,0.7334114487804907,0.7808345915977579,0.7915557464293371,MR,True,[0.90815557 4.20644261 0.9375    ],"(6, 331, 320)",True,1
MR_ISLES2022_DWI_sub-strokecase0211,19.73904800415039,3.4617953300476074,3.209988832473755,3.3067498207092285,3.2312891483306885,3.3624656200408936,3.1667592525482178,1.8667931444559225,2.207910387458025,0.5138858789567481,0.6442861716924211,0.3741122622830145,0.4302112503529846,0.4384331229306274,0.4492928893087384,0.50701856756169,0.5138858789567481,0.4467342063687226,0.4823392447768239,0.5005281815956601,0.5158333050702354,0.6282361925575067,0.6442861716924211,MR,False,[2. 2. 2.],"(41, 112, 112)",True,7
MR_ProstateT2_T2-ProstateX-0206_5,3.1034951210021973,0.5081310272216797,0.5425565242767334,0.5165050029754639,0.5130012035369873,0.5084364414215088,0.5148649215698242,3.7690934732062,3.91898117471944,0.9423552521869392,0.9802017177577004,0.9424080127982194,0.9420803115387872,0.9422176391233412,0.94230945870516,0.942348593514835,0.9423552521869392,0.9834473382671808,0.9788150387536686,0.9793318657038982,0.9798771289868748,0.980263801772982,0.9802017177577004,MR,True,[0.5 0.5 3. ],"(13, 384, 384)",True,1
CT_AbdTumor_pancreas_167,3.284464836120605,0.5163364410400391,0.567655086517334,0.5635950565338135,0.5749597549438477,0.52333664894104,0.5385818481445312,3.4178998807285974,3.650319124693837,0.8994997150275473,0.9756641194432116,0.6944561403508772,0.7795279766640149,0.8265852675228935,0.8711589644326155,0.8806418029273072,0.8994997150275473,0.7184556830829094,0.8067682390174193,0.8664017712978088,0.9369059819030204,0.9557951922626928,0.9756641194432116,CT,True,[0.75976598 0.75976598 2.5       ],"(12, 512, 512)",True,1
MR_totalseg_mr_s0001,107.8521888256073,17.91313338279724,17.551358699798584,18.642876625061035,18.00956916809082,18.70169758796692,17.0335533618927,2.839888291052488,2.942459424174547,0.720694096013906,0.7494661154325419,0.6543504049529428,0.6840793558548809,0.7081606187164965,0.7122308736436047,0.7171100727579938,0.720694096013906,0.6836817802769602,0.7167910817166877,0.7313273946163801,0.7350847220962573,0.742918708887295,0.7494661154325419,MR,False,[0.74220002 0.74220002 4.40000916],"(76, 512, 512)",True,31
CT_TotalSeg_muscles_s0748,8.497122764587402,1.3492729663848877,1.5113844871520996,1.4092154502868652,1.4075753688812256,1.4098691940307615,1.4098052978515625,3.541308573777634,3.5506752627082427,0.8886043189999419,0.8942067266754045,0.801865716400902,0.8745714419499034,0.8842971003694801,0.8871448458439742,0.8882787470892572,0.8886043189999419,0.7463750531848558,0.8744675037166346,0.8852502969789929,0.8884047299809996,0.8926831205522302,0.8942067266754045,CT,True,[1.5 1.5 1.5],"(87, 140, 140)",True,3
MR_BraTS-T2w_bratsgli_0709,2.661034345626831,0.0,0.5468494892120361,0.5145041942596436,0.525531530380249,0.5238983631134033,0.550250768661499,0.1243283410316886,0.0,0.0395472582972582,0.0,0.0,0.020828152200945,0.0292495150339476,0.031579970201464,0.0333111505471753,0.0395472582972582,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(63, 218, 182)",False,4
US_Cardiac_patient0275_4CH_half_sequence,10.85742688179016,1.779426336288452,1.8078131675720213,1.805949687957764,1.7946364879608154,1.805633306503296,1.8639678955078125,3.276888954462517,3.367963450820464,0.8338043187608708,0.8633714411211537,0.7728093319909842,0.8042103937194831,0.8217668828348718,0.8170953836360021,0.8190193317514662,0.8338043187608708,0.8060504497411283,0.8284575427118269,0.8378748405708162,0.8410419578945553,0.8431321604386021,0.8633714411211537,US,False,[0.308 0.308 1.   ],"(17, 422, 512)",True,3
MR_BraTS-T2f_bratsgli_1202,2.7955760955810547,0.0,0.5818979740142822,0.560967206954956,0.5297729969024658,0.5564191341400146,0.5665187835693359,0.0005839422900926,0.0,0.0003788452795878,0.0,0.0,0.000191310669396,0.0,0.0002988643156007,0.0,0.0003788452795878,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(90, 218, 182)",False,4
CT_TotalSeg_cardiac_s1137,18.798341035842896,3.0279171466827397,3.053882598876953,3.141724109649658,3.028777837753296,3.28979229927063,3.256247043609619,2.786094016870071,3.023931833848134,0.7290121063329633,0.7834493182220373,0.5699998615048602,0.6174605865610351,0.6793810977910747,0.709610976354705,0.7238655962772921,0.7290121063329633,0.6764291859480923,0.6983642571552368,0.7376760891602046,0.7648673386849699,0.7804816183143223,0.7834493182220373,CT,False,[1.49999988 1.5        1.5       ],"(154, 145, 245)",True,6
MR_ProstateADC_ADC-ProstateX-0148,2.987696886062622,0.5085680484771729,0.5130527019500732,0.4978344440460205,0.4801278114318847,0.4830174446105957,0.505096435546875,3.556295333347685,3.4993338475265023,0.8917405031062227,0.8803844967982456,0.8646517739816032,0.8863983698420784,0.8865937212393905,0.8895692998571137,0.8910628757770305,0.8917405031062227,0.8022794519309923,0.8659061586644771,0.8705878609511355,0.8761026542604606,0.8794980045835448,0.8803844967982456,MR,True,[2.         2.         2.99999714],"(14, 128, 84)",True,1
CT_AbdTumor_case_00461,3.9459731578826895,0.6477358341217041,0.6690418720245361,0.6681108474731445,0.6647787094116211,0.6651790142059326,0.631126880645752,3.666032394904276,3.604845843968425,0.9170867298441686,0.9015417415494228,0.9058936558369826,0.9154778140988172,0.9165037336315428,0.9166019960656212,0.9166443932356192,0.9170867298441686,0.8896604752340211,0.9001964689949127,0.9006724487189052,0.9014870057566154,0.901817284220736,0.9015417415494228,CT,True,[0.859375 0.859375 5.      ],"(24, 512, 512)",True,1
PET_autoPET_fdg_ebb0045704_09-27-2002-NA-Unspecified CT-08213,3.3172316551208496,0.5283365249633789,0.6008977890014648,0.5395245552062988,0.5429942607879639,0.5688929557800293,0.5365855693817139,3.544244256190642,2.6728345143682986,0.9192516302029374,0.7295831845773555,0.7060717159974962,0.8296162239846703,0.84548620708718,0.9039776443308164,0.9203464776788418,0.9192516302029374,0.3510171893427725,0.5399398778373992,0.6136379607771785,0.6871848906194821,0.7372501317642607,0.7295831845773555,PE,True,[2.03642011 2.03642011 3.        ],"(38, 400, 400)",True,1
MR_BraTS-T2f_bratsgli_0568,2.4931976795196533,0.0,0.4911577701568603,0.5184290409088135,0.4863471984863281,0.4919819831848144,0.5052816867828369,0.0056742417055141,0.0,0.0021474804911983,0.0,0.0,0.0010652148183216,0.0009990706319702,0.0012915129151291,0.0017773105036547,0.0021474804911983,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(50, 218, 182)",False,4
CT_TotalSeg_cardiac_s0925,25.82633328437805,4.23431658744812,4.539355754852295,4.136156797409058,4.297370910644531,4.382838487625122,4.236294746398926,3.508052752684788,3.73443488179316,0.892684164463482,0.9540646446174972,0.7794031091566701,0.8517101249339851,0.8688118154262354,0.8805681175585859,0.8864756750012331,0.892684164463482,0.8210104079186669,0.9077842509302082,0.9224620418243982,0.9342177801992552,0.9468306119956535,0.9540646446174972,CT,False,[1.5 1.5 1.5],"(91, 145, 145)",True,9
CT_AbdTumor_pancreas_071,3.095802068710327,0.4966492652893066,0.503913164138794,0.4943544864654541,0.5350618362426758,0.5316579341888428,0.5341653823852539,3.6955737014916346,3.9648717161822766,0.9271420011983224,0.990608591827032,0.908171828951734,0.9209771535950944,0.9221895185982656,0.924328076961222,0.9249965285354388,0.9271420011983224,0.9875939484721976,0.9908748734389182,0.991716447823308,0.9909030393671768,0.9915104963588164,0.990608591827032,CT,True,[0.78125 0.78125 5.     ],"(11, 512, 512)",True,1
CT_AbdTumor_hepaticvessel_432,2.794304609298706,0.4726498126983642,0.4475190639495849,0.4552381038665771,0.4645237922668457,0.4652261734008789,0.4891476631164551,3.357438433796573,3.919360611446162,0.8416075650118203,0.9841492986041062,0.8349928876244666,0.8291139240506329,0.8388625592417062,0.8416075650118203,0.8416075650118203,0.8416075650118203,0.9835488645460658,0.9632346277265836,0.9773700510726044,0.9841492986041062,0.9841492986041062,0.9841492986041062,CT,True,[0.97656202 0.97656202 1.5       ],"(6, 512, 512)",True,1
CT_TotalSeg_organs_s0977,39.0291633605957,5.974400758743286,6.065515041351318,6.6167473793029785,6.362393617630005,7.14755392074585,6.862552642822266,3.4553783860768164,3.064124921188308,0.8799090315300406,0.797614716154681,0.7829601334773061,0.8397597160066124,0.858564171257006,0.8636767608653303,0.8733030801861534,0.8799090315300406,0.6346323432412284,0.7232461589169212,0.7530702287111318,0.7650881043201128,0.7855361506212625,0.797614716154681,CT,False,[1.5 1.5 1.5],"(184, 270, 270)",True,13
MR_BraTS-T2f_bratsgli_0920,2.6176581382751465,0.0,0.4931576251983642,0.4858779907226562,0.5293819904327393,0.5573563575744629,0.5518841743469238,1.380190856883617,1.1573285349564906,0.3811556480999479,0.3337110516957778,0.0,0.2112484427250672,0.3368540462649272,0.3675103109257766,0.3796244542804055,0.3811556480999479,0.0,0.1490240000290113,0.2757042448213607,0.3095298237774233,0.330726940495312,0.3337110516957778,MR,True,[1. 1. 1.],"(57, 218, 182)",False,2
MR_Spider_166_t1_spi,6.198132038116455,1.0868008136749268,1.065122127532959,1.0678207874298096,1.0608723163604736,1.0219106674194336,0.8956053256988525,2.15619842308884,2.634150137647576,0.5909467163943117,0.6996014915689867,0.4170350114313892,0.4641890977952116,0.5232685551086196,0.5325433691867454,0.5728185916987137,0.5909467163943117,0.5576027082684785,0.6324134199626031,0.6292896057845788,0.6500372880870701,0.6888157880101323,0.6996014915689867,MR,True,[3.29999998 0.5859375  0.5859375 ],"(107, 17, 512)",True,1
PET_autoPET_fdg_147a9fcff3_08-16-2001-NA-PET-CT Ganzkoerper  primaer mit KM-80653,11.68100881576538,1.936363935470581,1.8512492179870603,1.8865578174591064,1.9997148513793943,1.9799034595489504,2.027219533920288,2.1791060646763225,1.5538967756820532,0.6948876512118706,0.5559734303258962,0.5179558546061481,0.5203881591209499,0.520328002434165,0.5202804433096165,0.5308597137661307,0.6948876512118706,0.3537000791721727,0.3562332783226138,0.3560878656587188,0.3558797373175807,0.3858258183814988,0.5559734303258962,PE,False,[2.03642011 2.03642011 3.        ],"(149, 400, 400)",True,3
CT_LNQ_LymphNode-0895,3.044750213623047,0.4829387664794922,0.488133430480957,0.532588005065918,0.5250680446624756,0.5107033252716064,0.5053186416625977,3.2894402966360947,3.972573813641601,0.8378466557911909,0.9994805130247182,0.7131441168365941,0.7799577422275883,0.8156565656565656,0.8315481986368062,0.8333333333333334,0.8378466557911909,0.9013403679753246,0.9650968560112948,0.9937877209527184,0.997791377806711,0.9987060303641654,0.9994805130247182,CT,True,[0.78125 0.78125 2.5    ],"(11, 512, 512)",True,1
CT_LungMasks_LUNG1-299,10.517166137695312,1.732435941696167,1.7934105396270752,1.5206115245819092,1.8665518760681152,1.824986457824707,1.7791697978973389,3.822573720673373,3.6176556700030926,0.9541760761432564,0.9002387074707827,0.9453130706592509,0.9560330013804224,0.95495204876374,0.9571888484653333,0.9553282846824604,0.9541760761432564,0.8429626758497297,0.908257381162484,0.9016898143220444,0.9098243775975005,0.9018934337669148,0.9002387074707827,CT,False,[0.9765625 0.9765625 3.       ],"(72, 512, 512)",True,2
